"NUM","antiguedad","depto.group","sexo","municipio","edo.civil.fit","sueldo","puesto","edad.fit","estudios","ingreso","rango.edad","meses.antiguedad","grupo.puesto","nivel.critico","cambios.depto","reingresos","cambios.sueldo","sueldo.min","sueldo.max","aumento","dias.para.aumento"
10237,9,"MONTADO","masculino","LEON",4,950,"PRELIMINAR B",20,"Primaria",2016-01-04,2,0,"PRELIMINAR A-B",2,2,3,0,950,950,0,0
10245,84,"MONTADO","masculino","LEON",3,1100,"PRELIMINAR A",19,"Secundaria",2015-09-17,2,2,"PRELIMINAR A-B",2,1,2,0,1100,1100,0,0
10247,33,"MONTADO","masculino","LEON",4,900,"PRELIMINAR B",23,"Primaria",2014-05-16,3,1,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10249,968,"MONTADO","masculino","LEON",3,1250,"A-PRELIMINAR",20,"Ninguno",2014-05-20,2,32,"PRELIMINAR A-B",2,1,4,2,1000,1250,250,379
10251,141,"AVIO","femenino","LEON",3,1200,"DOBLILLADOR",24,"Secundaria",2016-08-24,3,4,"DOBLILLADOR",3,0,2,1,1000,1200,200,260
10252,87,"PREPARADO","masculino","SILAO",3,850,"DIVIDIDOR",21,"Secundaria",2014-05-27,3,2,"CRITICO",0,0,1,0,850,850,0,0
10253,961,"AVIO","masculino","LEON",4,950,"EMB-AVIO",18,"Primaria",2014-05-27,2,32,"PRELIMINAR C",5,0,2,1,850,950,100,560
10257,960,"AVIO","masculino","LEON",3,1150,"EMB-AVIO",23,"Primaria",2014-05-28,3,32,"PRELIMINAR C",5,0,2,1,1050,1150,100,112
10258,588,"AVIO","masculino","LEON",3,1050,"PRELIMINAR A",19,"Secundaria",2014-05-28,2,19,"PRELIMINAR A-B",2,0,1,0,1050,1050,0,0
10259,891,"MONTADO","masculino","LEON",1,1500,"CARDADOR",38,"Secundaria",2014-08-05,4,29,"CRITICO",0,2,8,1,1350,1500,150,252
10264,98,"PREPARADO","femenino","LEON",3,900,"PRELIMINAR C",25,"Secundaria",2015-05-07,3,3,"PRELIMINAR C",5,0,1,0,900,900,0,0
10265,35,"MANUALIDADES","femenino","LEON",3,471.03,"PRELIMINAR C",19,"Primaria",2015-03-18,2,1,"PRELIMINAR C",5,0,1,0,471.03,471.03,0,0
10268,24,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR B",28,"Primaria",2014-06-10,3,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10270,182,"CORTE","masculino","LEON",3,1200,"PRELIMINAR A",23,"Preparatoria",2014-06-05,3,6,"PRELIMINAR A-B",2,1,2,0,1200,1200,0,0
10272,36,"MANUALIDADES","femenino","SILAO",4,800,"PRELIMINAR C",19,"Primaria",2015-03-23,2,1,"PRELIMINAR C",5,0,1,0,800,800,0,0
10273,358,"MONTADO","masculino","LEON",1,1900,"CENTRADOR",37,"Ninguno",2016-01-20,4,11,"CRITICO",0,1,2,0,1900,1900,0,0
10278,36,"PESPUNTE","femenino","LEON",4,1100,"PRELIMINAR A",18,"Primaria",2016-07-19,2,1,"PRELIMINAR A-B",2,3,6,2,900,1100,200,749
10279,8,"PESPUNTE","masculino","LEON",1,1800,"PESPUNTADOR A",32,"Secundaria",2015-05-14,4,0,"PESPUNTADOR A-B",1,1,2,0,1800,1800,0,0
10280,163,"PESPUNTE","masculino","LEON",4,1600,"PESPUNTADOR A",21,"Primaria",2014-06-17,3,5,"PESPUNTADOR A-B",1,1,3,1,1400,1600,200,84
10283,31,"CORTE","masculino","LEON",3,1000,"PRELIMINAR B",17,"Secundaria",2015-06-16,2,1,"PRELIMINAR A-B",2,1,2,1,900,1000,100,91
10286,8,"PREPARADO","masculino","LEON",3,900,"PRELIMINAR B",18,"Secundaria",2016-09-13,2,0,"PRELIMINAR A-B",2,2,3,2,500,950,450,615
10300,938,"PESPUNTE","masculino","LEON",4,1700,"A-PESPUNTADOR",21,"Primaria",2014-06-19,3,31,"PESPUNTADOR A-B",1,3,6,2,1400,1700,300,735
10302,937,"PESPUNTE","femenino","LEON",2,900,"B-PRELIMINAR",45,"Ninguno",2014-06-20,5,31,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
10303,506,"PESPUNTE","femenino","LEON",4,1000,"PRELIMINAR A",36,"Secundaria",2014-06-24,4,16,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10308,618,"CORTE","femenino","LEON",1,910,"SERIGRAFISTA",19,"Primaria",2014-06-24,2,20,"PRELIMINAR A-B",2,0,1,0,910,910,0,0
10312,934,"MONTADO","femenino","SILAO",4,1166,"PRELIMINAR A",19,"Primaria",2014-06-23,2,31,"PRELIMINAR A-B",2,0,4,3,950,1166,216,245
10315,471,"MONTADO","femenino","LEON",3,1000,"EMBARRADOR PLANTILLA",19,"Primaria",2015-09-29,2,15,"PRELIMINAR C",5,0,3,2,900,1000,100,532
10318,701,"MONTADO","femenino","LEON",4,1100,"ARMAR CJA-ETIQUETAR",22,"Primaria",2014-07-01,3,23,"PRELIMINAR C",5,1,4,3,950,1150,200,399
10320,570,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR B",19,"Secundaria",2014-06-30,2,19,"PRELIMINAR A-B",2,1,3,1,850,950,100,560
10321,67,"PESPUNTE","femenino","SILAO",3,850,"PRELIMINAR C",18,"Primaria",2014-06-30,2,2,"PRELIMINAR C",5,0,1,0,850,850,0,0
10322,416,"PESPUNTE","femenino","LEON",3,1100,"PESPUNTADOR C",21,"Secundaria",2014-07-01,3,13,"PESPUNTADOR C",4,1,2,1,850,1100,250,196
10323,85,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR C",23,"Secundaria",2016-04-26,3,2,"PRELIMINAR C",5,0,2,1,850,950,100,7
10324,169,"PESPUNTE","masculino","SILAO",3,900,"PRELIMINAR C",18,"Secundaria",2014-06-30,2,5,"PRELIMINAR C",5,2,3,0,900,900,0,0
10326,706,"PESPUNTE","femenino","LEON",3,1150,"RECORTADOR A MAQUINA",29,"Secundaria",2014-06-26,3,23,"PRELIMINAR A-B",2,1,4,2,1000,1200,200,615
10327,276,"AVIO","masculino","LEON",4,1100,"A-PRELIMINAR",20,"Secundaria",2016-04-11,2,9,"PRELIMINAR A-B",2,0,2,1,900,1100,200,413
10329,66,"PREPARADO","masculino","SILAO",4,1000,"PRELIMINAR C",21,"Primaria",2015-03-24,3,2,"PRELIMINAR C",5,1,3,1,850,1000,150,253
10332,681,"AVIO","femenino","SILAO",3,1000,"PRELIMINAR A",20,"Secundaria",2014-07-01,2,22,"PRELIMINAR A-B",2,3,5,1,850,1000,150,582
10338,920,"PREPARADO","masculino","LEON",4,1400,"C-PESPUNTADOR",20,"Secundaria",2014-07-07,2,30,"PESPUNTADOR C",4,0,3,2,1300,1400,100,119
10339,920,"PREPARADO","masculino","LEON",3,1100,"CORTADOR FORRO",20,"Secundaria",2014-07-07,2,30,"CORTADOR",3,1,3,1,900,1100,200,189
10340,205,"PREPARADO","masculino","LEON",3,850,"PRELIMINAR C",19,"Secundaria",2014-08-07,2,6,"PRELIMINAR C",5,0,1,0,850,850,0,0
10343,5,"MONTADO","masculino","LEON",3,950,"PRELIMINAR B",22,"Secundaria",2014-07-04,3,0,"PRELIMINAR A-B",2,1,2,0,950,950,0,0
10344,8,"MONTADO","masculino","LEON",4,1250,"EMBARRADOR SUELA",22,"Primaria",2016-04-26,3,0,"PRELIMINAR C",5,0,1,0,1250,1250,0,0
10345,42,"MONTADO","masculino","LEON",4,950,"PRELIMINAR B",23,"Primaria",2015-10-07,3,1,"PRELIMINAR A-B",2,1,2,0,950,950,0,0
10349,31,"MONTADO","masculino","LEON",3,900,"PRELIMINAR C",18,"Primaria",2014-07-07,2,1,"PRELIMINAR C",5,0,1,0,900,900,0,0
10351,22,"MONTADO","femenino","LEON",3,850,"PRELIMINAR C",19,"Primaria",2014-07-07,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
10352,920,"MONTADO","masculino","LEON",3,1100,"REB PUNTA-TALON",24,"Secundaria",2014-07-07,3,30,"PRELIMINAR C",5,1,3,1,1000,1100,100,664
10353,254,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",22,"Primaria",2014-07-07,3,8,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10354,23,"MONTADO","masculino","LEON",3,900,"PRELIMINAR C",19,"Primaria",2014-07-07,2,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
10356,703,"PESPUNTE","femenino","SILAO",3,1166,"PRELIMINAR A",21,"Primaria",2014-07-08,3,23,"PRELIMINAR A-B",2,1,3,1,1000,1166,166,329
10358,10,"AVIO","masculino","SILAO",3,850,"PRELIMINAR C",18,"Secundaria",2015-01-12,2,0,"PRELIMINAR C",5,1,2,0,850,850,0,0
10359,54,"PESPUNTE","masculino","LEON",4,1200,"PESPUNTADOR B",24,"Secundaria",2016-04-15,3,1,"PESPUNTADOR A-B",1,4,7,2,1200,1650,450,644
10366,21,"PESPUNTE","masculino","LEON",4,950,"PRELIMINAR B",22,"Secundaria",2014-07-08,3,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10369,19,"PESPUNTE","femenino","SILAO",3,1100,"PRELIMINAR B",19,"Primaria",2016-08-12,2,0,"PRELIMINAR A-B",2,1,3,2,850,1100,250,756
10370,319,"PESPUNTE","femenino","LEON",3,850,"PRELIMINAR C",25,"Secundaria",2014-07-14,3,10,"PRELIMINAR C",5,5,9,0,850,850,0,0
10371,192,"PESPUNTE","masculino","LEON",3,900,"C-PRELIMINAR",18,"Secundaria",2016-07-04,2,6,"PRELIMINAR C",5,0,1,0,900,900,0,0
10372,18,"PESPUNTE","masculino","LEON",1,1600,"PESPUNTADOR A",23,"Secundaria",2014-07-14,3,0,"PESPUNTADOR A-B",1,0,1,0,1600,1600,0,0
10374,7,"PREPARADO","masculino","LEON",3,1500,"REBAJADOR",28,"Secundaria",2014-07-09,3,0,"REBAJADOR",3,0,1,0,1500,1500,0,0
10375,205,"MONTADO","masculino","LEON",1,1400,"PEGADOR",27,"Secundaria",2014-07-09,3,6,"CRITICO",0,1,2,0,1400,1400,0,0
10376,21,"MONTADO","masculino","LEON",1,950,"PRELIMINAR B",24,"Primaria",2014-07-09,3,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10378,323,"MONTADO","masculino","LEON",3,1500,"MONTADOR TALONES",26,"Secundaria",2016-02-24,3,10,"CRITICO",0,3,12,2,1300,1500,200,510
10380,2,"PREPARADO","femenino","LEON",3,950,"PRELIMINAR B",18,"Primaria",2016-09-12,2,0,"PRELIMINAR A-B",2,3,5,2,850,950,100,783
10381,4,"MONTADO","masculino","LEON",4,1400,"ENTACONADOR",27,"Secundaria",2014-07-14,3,0,"CRITICO",0,0,1,0,1400,1400,0,0
10383,79,"PESPUNTE","femenino","LEON",1,900,"PRELIMINAR B",31,"Primaria",2014-07-09,4,2,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10384,229,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Secundaria",2014-07-14,2,7,"PRELIMINAR C",5,0,1,0,850,850,0,0
10385,100,"AVIO","femenino","LEON",3,900,"PRELIMINAR B",18,"Ninguno",2015-03-11,2,3,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
10386,79,"PESPUNTE","femenino","LEON",3,750,"PRELIMINAR C",18,"Primaria",2014-07-14,2,2,"PRELIMINAR C",5,0,1,0,750,750,0,0
10389,345,"CORTE","masculino","LEON",1,1500,"CORTADOR",23,"Secundaria",2014-07-16,3,11,"CORTADOR",3,0,1,0,1500,1500,0,0
10392,189,"PESPUNTE","masculino","LEON",1,1600,"PESPUNTADOR A",36,"Secundaria",2014-07-17,4,6,"PESPUNTADOR A-B",1,1,2,0,1600,1600,0,0
10395,18,"PESPUNTE","masculino","LEON",3,1600,"PESPUNTADOR A",33,"Primaria",2014-07-21,4,0,"PESPUNTADOR A-B",1,0,1,0,1600,1600,0,0
10399,58,"MONTADO","femenino","SILAO",3,950,"PRELIMINAR C",17,"Secundaria",2015-08-05,2,1,"PRELIMINAR C",5,0,1,0,950,950,0,0
10404,149,"PESPUNTE","masculino","LEON",3,1600,"PESPUNTADOR B",23,"Secundaria",2015-09-29,3,4,"PESPUNTADOR A-B",1,3,6,0,1600,1600,0,0
10405,1,"AVIO","masculino","LEON",1,1200,"PREACABADOR",26,"Primaria",2014-07-22,3,0,"PRELIMINAR A-B",2,0,1,0,1200,1200,0,0
10407,109,"MONTADO","femenino","LEON",5,1000,"ADORNADORA",24,"Secundaria",2014-07-21,3,3,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10411,8,"MONTADO","femenino","LEON",3,1050,"PRELIMINAR B",18,"Secundaria",2016-03-29,2,0,"PRELIMINAR A-B",2,0,2,1,900,1050,150,8
10413,25,"MONTADO","femenino","LEON",4,1000,"PRELIMINAR B",19,"Secundaria",2015-05-04,2,0,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10415,136,"MONTADO","femenino","LEON",1,900,"PRELIMINAR B",49,"Primaria",2014-07-22,5,4,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
10416,84,"AVIO","masculino","SILAO",3,850,"PRELIMINAR B",18,"Secundaria",2014-08-22,2,2,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
10418,325,"PREPARADO","masculino","LEON",4,1200,"PESPUNTADOR B",22,"Secundaria",2014-07-29,3,10,"PESPUNTADOR A-B",1,1,2,0,1200,1200,0,0
10420,186,"AVIO","femenino","SILAO",1,800,"PRELIMINAR C",47,"Primaria",2014-07-28,5,6,"PRELIMINAR C",5,2,4,0,800,800,0,0
10424,46,"MONTADO","masculino","LEON",1,1300,"EMBARRADOR SUELA",21,"Primaria",2015-05-22,3,1,"PRELIMINAR C",5,0,2,1,1200,1300,100,245
10425,14,"MONTADO","masculino","LEON",3,950,"REB PUNTA-TALON",18,"Secundaria",2016-01-20,2,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
10427,513,"PESPUNTE","masculino","LEON",3,1300,"PESPUNTADOR B",18,"Primaria",2014-07-29,2,17,"PESPUNTADOR A-B",1,0,3,2,800,1300,500,252
10430,32,"MONTADO","masculino","LEON",3,950,"PRELIMINAR B",27,"Ninguno",2014-07-28,3,1,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10431,322,"AVIO","femenino","LEON",3,850,"PRELIMINAR C",21,"Primaria",2014-07-28,3,10,"PRELIMINAR C",5,2,4,0,850,850,0,0
10432,13,"MONTADO","masculino","LEON",4,1000,"EMBARRADOR ZAPATO",22,"Primaria",2015-06-19,3,0,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
10435,438,"MONTADO","masculino","SILAO",3,900,"PRELIMINAR B",19,"Secundaria",2014-07-28,2,14,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10439,892,"PESPUNTE","masculino","LEON",3,1050,"C-PESPUNTADOR",20,"Secundaria",2014-08-04,2,29,"PESPUNTADOR C",4,4,6,1,900,1050,150,609
10441,213,"PESPUNTE","masculino","LEON",3,1300,"PRECONFORMAR",18,"Secundaria",2016-06-13,2,7,"PRELIMINAR A-B",2,1,6,3,900,1300,400,651
10445,60,"PESPUNTE","femenino","SILAO",1,900,"PRELIMINAR B",38,"Primaria",2014-08-04,4,2,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10448,9,"MONTADO","masculino","LEON",4,950,"PRELIMINAR B",28,"Secundaria",2014-07-30,3,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10451,547,"MONTADO","femenino","SILAO",3,1000,"ARREGLAR ZAPATO",18,"Secundaria",2014-08-05,2,18,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10452,45,"MONTADO","masculino","LEON",3,950,"PRELIMINAR B",18,"Primaria",2015-05-18,2,1,"PRELIMINAR A-B",2,1,3,1,900,950,50,280
10453,100,"AVIO","femenino","LEON",3,850,"LIMPIAR SUELA",17,"Primaria",2016-02-22,2,3,"PRELIMINAR C",5,1,2,1,800,850,50,182
10454,178,"MONTADO","femenino","LEON",3,900,"PRELIMINAR C",24,"Primaria",2014-08-01,3,5,"PRELIMINAR C",5,0,1,0,900,900,0,0
10456,98,"MONTADO","masculino","LEON",3,950,"PRELIMINAR B",18,"Ninguno",2014-07-30,2,3,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10463,176,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR C",18,"Secundaria",2015-03-26,2,5,"PRELIMINAR C",5,2,4,1,850,900,50,217
10464,23,"PESPUNTE","femenino","LEON",5,1000,"PRELIMINAR B",49,"Secundaria",2015-03-04,5,0,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10465,245,"PESPUNTE","femenino","LEON",3,950,"B-PRELIMINAR",18,"Secundaria",2016-05-12,2,8,"PRELIMINAR A-B",2,1,4,1,900,950,50,393
10466,890,"PESPUNTE","femenino","LEON",3,1100,"A-PRELIMINAR",20,"Ninguno",2014-08-06,2,29,"PRELIMINAR A-B",2,0,2,1,1000,1100,100,364
10472,9,"PESPUNTE","femenino","SILAO",3,900,"PRELIMINAR C",19,"Secundaria",2016-08-29,2,0,"PRELIMINAR C",5,3,4,1,850,900,50,728
10475,22,"MONTADO","masculino","LEON",3,950,"PRELIMINAR C",28,"Primaria",2014-08-07,3,0,"PRELIMINAR C",5,0,1,0,950,950,0,0
10478,154,"MONTADO","masculino","LEON",3,1300,"ENTACONADOR",19,"Secundaria",2016-08-11,2,5,"CRITICO",0,2,5,2,1050,1300,250,392
10485,882,"CORTE","masculino","LEON",3,1500,"CORTADOR FLASH",19,"Secundaria",2014-08-14,2,29,"CORTADOR",3,0,4,3,900,1500,600,638
10486,878,"AVIO","masculino","LEON",3,800,"C-PRELIMINAR",21,"Secundaria",2014-08-18,3,29,"PRELIMINAR C",5,2,3,0,800,800,0,0
10487,16,"MONTADO","femenino","LEON",3,950,"PRELIMINAR A",30,"Secundaria",2014-08-13,3,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10490,145,"MONTADO","masculino","LEON",3,1200,"EMBARRADOR ZAPATO",24,"Secundaria",2014-08-13,3,4,"PRELIMINAR C",5,1,2,0,1200,1200,0,0
10491,237,"MONTADO","masculino","LEON",1,1400,"MONTADOR DE LADOS",46,"Primaria",2014-08-14,5,7,"CRITICO",0,1,2,0,1400,1400,0,0
10492,79,"MONTADO","masculino","SILAO",3,950,"MONTADOR DE LADOS",19,"Secundaria",2014-08-18,2,2,"CRITICO",0,0,1,0,950,950,0,0
10496,15,"CORTE","femenino","LEON",4,900,"PRELIMINAR B",20,"Primaria",2015-03-10,2,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10498,85,"PESPUNTE","masculino","LEON",1,1800,"PESPUNTADOR A",40,"Secundaria",2014-08-14,4,2,"PESPUNTADOR A-B",1,0,1,0,1800,1800,0,0
10499,3,"MONTADO","femenino","LEON",1,900,"PRELIMINAR C",38,"Ninguno",2015-02-10,4,0,"PRELIMINAR C",5,1,2,0,900,900,0,0
10503,25,"PESPUNTE","femenino","SILAO",1,1000,"PRELIMINAR B",20,"Secundaria",2015-08-31,2,0,"PRELIMINAR A-B",2,0,3,2,850,1000,150,315
10505,23,"MONTADO","femenino","SILAO",3,950,"LIMPIAR ZAPATO",19,"Primaria",2016-05-09,2,0,"PRELIMINAR C",5,1,2,0,950,950,0,0
10507,99,"AVIO","femenino","LEON",3,950,"PRELIMINAR B",18,"Secundaria",2014-10-27,2,3,"PRELIMINAR A-B",2,1,2,0,950,950,0,0
10510,74,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Primaria",2014-08-18,2,2,"PRELIMINAR C",5,0,1,0,850,850,0,0
10511,1,"PESPUNTE","femenino","LEON",4,950,"PRELIMINAR C",27,"Ninguno",2015-09-03,3,0,"PRELIMINAR C",5,1,2,1,950,1000,50,189
10512,151,"AVIO","masculino","LEON",3,850,"PRELIMINAR C",18,"Secundaria",2014-08-18,2,5,"PRELIMINAR C",5,2,3,0,850,850,0,0
10514,883,"PESPUNTE","masculino","LEON",3,1000,"C-PESPUNTADOR",18,"Secundaria",2014-08-13,2,29,"PESPUNTADOR C",4,2,4,1,850,1000,150,532
10518,177,"CORTE","masculino","LEON",3,900,"PRELIMINAR B",18,"Primaria",2014-08-20,2,5,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10521,130,"MONTADO","masculino","LEON",3,850,"PRELIMINAR C",18,"Secundaria",2014-08-25,2,4,"PRELIMINAR C",5,1,2,0,850,850,0,0
10522,4,"MONTADO","femenino","LEON",1,850,"PRELIMINAR C",19,"Ninguno",2014-08-25,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
10525,261,"MONTADO","masculino","LEON",4,1400,"CONFORMADOR",31,"Primaria",2014-08-25,4,8,"CRITICO",0,1,2,0,1400,1400,0,0
10526,275,"MONTADO","masculino","LEON",3,950,"PRELIMINAR C",20,"Secundaria",2014-08-25,2,9,"PRELIMINAR C",5,0,1,0,950,950,0,0
10527,237,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR B",20,"Ninguno",2014-08-28,2,7,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
10528,48,"PESPUNTE","masculino","LEON",1,1600,"PESPUNTADOR B",25,"Secundaria",2016-04-14,3,1,"PESPUNTADOR A-B",1,1,2,0,1600,1600,0,0
10529,65,"PESPUNTE","masculino","LEON",1,1700,"PESPUNTADOR A",42,"Secundaria",2014-08-20,5,2,"PESPUNTADOR A-B",1,1,4,0,1700,1700,0,0
10532,129,"PESPUNTE","femenino","LEON",1,950,"PRELIMINAR B",50,"Ninguno",2014-08-26,5,4,"PRELIMINAR A-B",2,1,2,0,950,950,0,0
10533,186,"PESPUNTE","masculino","LEON",1,1750,"PESPUNTADOR A",30,"Primaria",2014-08-26,3,6,"PESPUNTADOR A-B",1,1,3,0,1750,1750,0,0
10534,115,"PESPUNTE","masculino","LEON",1,1550,"PESPUNTADOR B",20,"Primaria",2014-08-23,2,3,"PESPUNTADOR A-B",1,0,1,0,1550,1550,0,0
10536,8,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR B",23,"Secundaria",2015-09-01,3,0,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10538,519,"PESPUNTE","masculino","LEON",3,1150,"PRECONFORMAR",18,"Secundaria",2015-08-12,2,17,"PRELIMINAR A-B",2,1,4,2,1000,1200,200,426
10545,20,"PESPUNTE","femenino","LEON",3,850,"PRELIMINAR C",29,"Ninguno",2014-08-21,3,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
10546,49,"PESPUNTE","femenino","LEON",3,850,"PRELIMINAR C",19,"Secundaria",2014-08-22,2,1,"PRELIMINAR C",5,0,1,0,850,850,0,0
10550,868,"PESPUNTE","masculino","LEON",4,1500,"B-PESPUNTADOR",22,"Secundaria",2014-08-28,3,28,"PESPUNTADOR A-B",1,1,2,0,1500,1500,0,0
10551,3,"MONTADO","femenino","LEON",3,950,"PRELIMINAR C",17,"Ninguno",2015-07-14,2,0,"PRELIMINAR C",5,1,3,1,850,950,100,71
10553,191,"AVIO","femenino","LEON",3,850,"PRELIMINAR C",17,"Primaria",2014-09-01,2,6,"PRELIMINAR C",5,1,2,0,850,850,0,0
10555,32,"PESPUNTE","femenino","SILAO",3,850,"PRELIMINAR C",18,"Secundaria",2014-09-01,2,1,"PRELIMINAR C",5,0,1,0,850,850,0,0
10556,175,"MONTADO","femenino","LEON",3,1100,"PRELIMINAR A",37,"Ninguno",2014-08-29,4,5,"PRELIMINAR A-B",2,0,1,0,1100,1100,0,0
10557,528,"MONTADO","femenino","SILAO",3,950,"ARREGLAR ZAPATO",21,"Secundaria",2014-09-01,3,17,"PRELIMINAR A-B",2,2,3,0,950,950,0,0
10558,65,"MONTADO","femenino","LEON",1,950,"PRELIMINAR B",33,"Ninguno",2014-09-01,4,2,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
10559,33,"MONTADO","masculino","LEON",1,1600,"COMODIN",25,"Primaria",2015-04-23,3,1,"CRITICO",0,1,4,1,1400,1600,200,224
10563,14,"AVIO","masculino","SILAO",3,850,"PRELIMINAR C",18,"Primaria",2014-08-27,2,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
10570,13,"AVIO","masculino","LEON",3,900,"PRELIMINAR C",18,"Secundaria",2014-08-28,2,0,"PRELIMINAR C",5,1,2,0,900,900,0,0
10574,93,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",23,"Primaria",2014-09-03,3,3,"PRELIMINAR A-B",2,0,2,1,900,1100,200,70
10575,176,"PESPUNTE","masculino","LEON",3,1700,"PESPUNTADOR A",30,"Secundaria",2014-09-05,3,5,"PESPUNTADOR A-B",1,0,1,0,1700,1700,0,0
10576,570,"PESPUNTE","femenino","LEON",1,1050,"PRELIMINAR B",30,"Secundaria",2014-09-08,3,19,"PRELIMINAR A-B",2,3,10,1,950,1050,100,384
10580,8,"PREPARADO","masculino","LEON",3,900,"C-PRELIMINAR",18,"Secundaria",2016-09-27,2,0,"PRELIMINAR C",5,1,5,2,850,1000,150,735
10581,853,"AVIO","femenino","LEON",3,850,"C-PRELIMINAR",19,"Ninguno",2014-09-12,2,28,"PRELIMINAR C",5,1,2,0,850,850,0,0
10586,509,"PESPUNTE","femenino","LEON",1,1000,"PRELIMINAR A",38,"Secundaria",2014-09-12,4,16,"PRELIMINAR A-B",2,1,2,0,1000,1000,0,0
10588,493,"PESPUNTE","femenino","LEON",2,1000,"EMPALMADORA",36,"Secundaria",2014-09-15,4,16,"PRELIMINAR A-B",2,1,2,0,1000,1000,0,0
10589,233,"AVIO","femenino","SILAO",3,900,"LIMP ZAP MOTOTUL",18,"Primaria",2016-01-04,2,7,"PRELIMINAR C",5,4,5,1,850,900,50,266
10590,117,"PREPARADO","femenino","LEON",1,1000,"PRELIMINAR A",49,"Secundaria",2014-09-10,5,3,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10591,45,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR C",19,"Secundaria",2016-04-26,2,1,"PRELIMINAR C",5,1,3,0,900,900,0,0
10600,176,"CORTE","femenino","LEON",1,1500,"CORTADOR",25,"Primaria",2014-09-30,3,5,"CORTADOR",3,0,1,0,1500,1500,0,0
10601,114,"PREPARADO","masculino","LEON",3,900,"PRELIMINAR C",17,"Primaria",2014-09-24,2,3,"PRELIMINAR C",5,1,2,0,900,900,0,0
10602,215,"PESPUNTE","femenino","LEON",1,1000,"EMBARRADOR SUELA",29,"Secundaria",2014-09-26,3,7,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
10611,822,"AVIO","masculino","LEON",1,1600,"DESVIRAR",57,"Ninguno",2014-10-13,6,27,"CRITICO",0,0,1,0,1600,1600,0,0
10614,154,"PESPUNTE","femenino","LEON",3,950,"PRELIMINAR A",31,"Primaria",2014-10-15,4,5,"PRELIMINAR A-B",2,1,2,0,950,950,0,0
10615,161,"PESPUNTE","femenino","LEON",3,1000,"PRELIMINAR A",21,"Primaria",2014-10-08,3,5,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
10618,148,"MONTADO","femenino","LEON",4,1000,"EMBARRADOR PLANTILLA",23,"Secundaria",2016-01-26,3,4,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
10620,322,"MONTADO","masculino","LEON",3,950,"PRELIMINAR C",19,"Primaria",2014-10-09,2,10,"PRELIMINAR C",5,0,1,0,950,950,0,0
10628,71,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR A",23,"Secundaria",2015-03-19,3,2,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
10631,3,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",19,"Secundaria",2015-10-06,2,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
